run	success	duration	cost	ftissue_dap	Kp_dap	DAP2D3G_Vmax	KI__f_DAP2D3G	KI__DAPEX_k	KI__D3GEX_k	GU__Ka_dis_dap	GU__DAPABS_k	message	x	x0
6	True	150.74177241325378	729.5298714618449	0.010000122747666328	25.517380513186023	0.01992005476805105	9.999990451401281	0.01815179124844871	0.45035618074418376	0.8484201414414877	0.059464824495600456	`xtol` termination condition is satisfied.	"[1.00001227e-02 2.55173805e+01 1.99200548e-02 9.99999045e+00
 1.81517912e-02 4.50356181e-01 8.48420141e-01 5.94648245e-02]"	"[1.72252768e+00 4.09466415e+00 2.99006356e-03 2.49212008e-01
 1.57173067e-04 2.05448820e-01 1.20261596e-02 7.71363461e-04]"
5	True	209.9090757369995	729.5502847469842	0.010000005791496127	25.367126364151247	0.019912701617278875	9.999999181204556	0.018098970962882426	0.45184807498149887	0.838232718403919	0.06059698319870762	`xtol` termination condition is satisfied.	"[1.00000058e-02 2.53671264e+01 1.99127016e-02 9.99999918e+00
 1.80989710e-02 4.51848075e-01 8.38232718e-01 6.05969832e-02]"	"[1.57735981e-01 7.34279062e+00 1.36504149e-01 1.35659996e+00
 1.08855855e-04 5.45462402e+00 1.44175322e-03 1.83868827e-05]"
2	True	181.4223129749298	729.5614843715415	0.010000374904549936	25.18554999521163	0.019888801733098937	9.998021420714224	0.018028453137011135	0.45261703968669414	3.652341933021347	0.01378854941606163	`xtol` termination condition is satisfied.	"[1.00003749e-02 2.51855500e+01 1.98888017e-02 9.99802142e+00
 1.80284531e-02 4.52617040e-01 3.65234193e+00 1.37885494e-02]"	"[3.13118986e+00 1.30597248e+00 2.62730189e-01 9.78743252e-01
 8.03843330e+00 9.71496387e-01 2.72835556e-03 4.54233840e+00]"
9	True	181.54229855537415	729.5673023455065	0.010000000979717007	25.176494329523788	0.01986182906517501	9.99999995698075	0.018017447637243215	0.4518462752981047	3.6562898669905284	0.013755779371276316	`xtol` termination condition is satisfied.	"[1.00000010e-02 2.51764943e+01 1.98618291e-02 9.99999996e+00
 1.80174476e-02 4.51846275e-01 3.65628987e+00 1.37557794e-02]"	"[3.41212235e-02 2.60023069e+00 2.94998422e-01 4.05546929e-01
 1.70892600e-03 7.67010294e-01 3.12246222e-01 5.41504236e-05]"
7	True	200.99760270118713	729.5692935163968	0.010000233333418866	25.164151437213164	0.01987024106968213	9.998628523188176	0.018029114370093073	0.45202330544801217	3.657571166220561	0.013746707730536083	`xtol` termination condition is satisfied.	"[1.00002333e-02 2.51641514e+01 1.98702411e-02 9.99862852e+00
 1.80291144e-02 4.52023305e-01 3.65757117e+00 1.37467077e-02]"	"[2.34330419e-02 2.23840730e+00 1.24419245e-02 1.04465321e+00
 3.03122381e-04 1.24323226e+00 7.14120361e-01 5.17159400e-03]"
8	True	197.7410614490509	729.5953353684516	0.01000075393319458	25.19729328299351	0.019863867914075017	9.999734398061822	0.018027113451431716	0.4510843145646864	3.6444196189509404	0.013778938711912648	`xtol` termination condition is satisfied.	"[1.00007539e-02 2.51972933e+01 1.98638679e-02 9.99973440e+00
 1.80271135e-02 4.51084315e-01 3.64441962e+00 1.37789387e-02]"	"[2.85205075e+00 2.18074220e+01 2.31781033e+00 1.79677719e+00
 8.61760663e-04 8.33458530e+00 4.59434293e-02 3.89000712e-04]"
1	True	176.26884603500366	1487.1038273471013	1.313003305922506	1.8664062255961318	0.0377651856717531	0.44308281667164184	0.007598984573577459	0.3456207404055754	2.6744576443863037	0.04242585391120175	`xtol` termination condition is satisfied.	"[1.31300331 1.86640623 0.03776519 0.44308282 0.00759898 0.34562074
 2.67445764 0.04242585]"	"[3.53696465e+01 1.55560282e+01 1.61449492e-01 8.78087894e-01
 1.13514913e-04 4.50177543e-01 2.91854659e-01 5.81342859e-04]"
4	True	124.57879972457886	2886.5566183648257	1.002170555639689	1.011730288335397	0.013518734346270002	9.923724074666438	0.009132404985200978	0.2966753995549468	2.860355995636113	0.0011175494956896274	`xtol` termination condition is satisfied.	"[1.00217056e+00 1.01173029e+00 1.35187343e-02 9.92372407e+00
 9.13240499e-03 2.96675400e-01 2.86035600e+00 1.11754950e-03]"	"[1.94870335e-01 4.98486700e+00 1.00926477e-02 1.47000862e+00
 7.83869627e-01 1.14318152e-01 6.07793395e-02 2.87153314e-05]"
0	True	144.00208520889282	3515.104157024536	0.014295521569143935	15.134130011204032	3.1840026409916726	0.7200379673106194	4.1378131371780285	0.27629667332314195	4.530517376305615	0.0002794484126471772	`xtol` termination condition is satisfied.	"[1.42955216e-02 1.51341300e+01 3.18400264e+00 7.20037967e-01
 4.13781314e+00 2.76296673e-01 4.53051738e+00 2.79448413e-04]"	"[1.11240103e-01 2.05897151e+00 2.13414455e+01 4.27611894e-01
 6.73586881e+00 4.60180571e+00 2.91381044e-02 1.72740828e-05]"
3	True	132.184508562088	3831.7955430630436	0.1590555424777302	2.1907956022423956	64.84347780979999	9.42265199641158	1.216633367865258	0.28234664405539767	75.94029650649924	0.0001984655783342527	`xtol` termination condition is satisfied.	"[1.59055542e-01 2.19079560e+00 6.48434778e+01 9.42265200e+00
 1.21663337e+00 2.82346644e-01 7.59402965e+01 1.98465578e-04]"	"[9.57774018e-02 1.69500656e+01 8.81832806e+00 2.81090295e-01
 3.26460809e-04 1.67634614e+00 8.16756299e-02 2.06550348e-04]"
